id,driving_history_score,credit_score,low_education_ind,marital_status,time_driven,area,agecat_grouped,gender,veh_color,max_power,engine_type,veh_age,veh_body_grouped,veh_value,claimcst0,numclaims,clm,exposure
8205,93.0,645.7449797387106,0.0,0.0,2.0,2.0,1.0,0.0,7.0,121,2.0,3,7.0,6.19,0.0,0,0,0.234447866
8206,97.0,633.9840188883015,0.0,1.0,2.0,3.0,1.0,1.0,5.0,108,0.0,3,6.0,5.140000000000001,0.0,0,0,0.714518694
8208,78.0,641.0382364169878,0.0,0.0,1.0,2.0,1.0,0.0,0.0,102,0.0,4,6.0,6.2700000000000005,0.0,0,0,0.502767225
8209,102.0,655.6997283944759,0.0,1.0,1.0,0.0,1.0,0.0,0.0,186,3.0,4,6.0,6.33,0.0,0,0,0.1518091305
8211,116.0,646.8440988166066,0.0,0.0,2.0,0.0,1.0,0.0,3.0,102,0.0,3,4.0,5.99,0.0,0,0,0.546065768
8212,77.0,656.5343920779188,0.0,0.0,3.0,5.0,1.0,1.0,5.0,100,1.0,3,6.0,4.8100000000000005,0.0,0,0,0.163537881
8213,109.0,645.5854720503324,1.0,0.0,1.0,2.0,1.0,0.0,5.0,200,3.0,4,9.0,6.74,0.0,0,0,0.886774163
8214,55.0,641.4736866114337,0.0,1.0,1.0,1.0,1.0,1.0,4.0,155,3.0,1,5.0,5.67,0.0,0,0,0.188829148
8215,79.0,651.2274717505293,0.0,1.0,3.0,3.0,1.0,1.0,7.0,139,2.0,1,5.0,5.98,0.0,0,0,0.267002789
8216,55.0,649.4261990847501,0.0,0.0,2.0,4.0,2.0,0.0,5.0,255,0.0,4,8.0,6.11,0.0,0,0,0.298515341
8217,133.01000000000022,652.2172251752503,0.0,1.0,2.0,5.0,1.0,1.0,0.0,199,0.0,2,6.0,3.96,0.0,0,0,0.800469299
8218,86.0,653.8376897146966,0.0,1.0,1.0,0.0,0.0,1.0,7.0,107,3.0,2,5.0,5.73,0.0,0,0,0.3292456925
8219,104.0,642.6919855335155,0.0,0.0,2.0,0.0,1.0,0.0,7.0,157,0.0,3,6.0,4.130000000000001,0.0,0,0,0.53442351
8220,120.0,649.2609292526034,0.0,1.0,1.0,2.0,1.0,1.0,0.0,121,3.0,3,5.0,6.42,0.0,0,0,0.223042463
8221,72.0,647.7032930358381,1.0,0.0,3.0,0.0,0.0,0.0,3.0,176,3.0,3,7.0,1.3200000000000005,0.0,0,0,0.99933142633
8228,71.0,687.2486648134924,1.0,0.0,0.0,1.0,1.0,0.0,3.0,154,0.0,2,5.0,6.300000000000001,0.0,0,0,0.4996581415
8229,64.0,641.8225268886721,0.0,0.0,2.0,3.0,1.0,1.0,1.0,192,0.0,3,6.0,6.59,0.0,0,0,0.411649366
8231,99.0,638.7718035304413,0.0,0.0,2.0,0.0,1.0,0.0,0.0,100,3.0,4,7.0,6.94,0.0,0,0,0.274808767
8234,101.0,647.0529402808456,0.0,1.0,1.0,2.0,1.0,0.0,7.0,126,2.0,2,5.0,5.970000000000001,0.0,0,0,0.200087537
8235,75.0,654.0350108455875,0.0,1.0,1.0,0.0,1.0,1.0,5.0,119,3.0,3,5.0,6.630000000000001,0.0,0,0,0.825293695
8236,74.0,640.6728904714505,0.0,1.0,1.0,3.0,1.0,0.0,3.0,217,0.0,3,8.0,6.34,0.0,0,0,0.2179860095
8237,69.0,651.9724092156737,0.0,1.0,0.0,4.0,1.0,1.0,1.0,163,3.0,2,7.0,5.76,0.0,0,0,0.278968907
8240,70.0,646.6313727344577,0.0,0.0,2.0,0.0,1.0,0.0,8.0,109,2.0,3,6.0,2.6000000000000005,0.0,0,0,0.370502755
8241,60.0,637.2423792664142,0.0,1.0,3.0,0.0,0.0,1.0,3.0,180,0.0,4,7.0,7.180000000000001,0.0,0,0,0.570857898
8243,60.0,643.5217584378273,0.0,1.0,1.0,1.0,1.0,0.0,0.0,127,3.0,1,6.0,1.8500000000000003,0.0,0,0,0.297904838
8246,98.0,658.8846257117378,0.0,0.0,1.0,2.0,1.0,1.0,3.0,194,2.0,2,6.0,4.43,0.0,0,0,0.191867109
8247,83.0,648.4544458799377,0.0,0.0,1.0,4.0,1.0,0.0,3.0,179,3.0,4,9.0,6.3100000000000005,0.0,0,0,0.56394437
8248,133.01000000000022,673.4296464603834,1.0,0.0,2.0,2.0,1.0,1.0,4.0,119,3.0,4,5.0,6.54,0.0,0,0,0.904026158
8249,87.0,644.9914129383274,0.0,0.0,1.0,2.0,1.0,1.0,1.0,80,1.0,2,5.0,6.42,0.0,0,0,0.100598368
8251,70.0,658.4737096510977,0.0,1.0,1.0,3.0,1.0,0.0,7.0,160,3.0,4,6.0,7.13,0.0,0,0,0.736471607
8252,92.0,651.5738994911543,1.0,0.0,1.0,5.0,1.0,1.0,7.0,130,0.0,2,6.0,2.46,0.0,0,0,0.878958255
8253,86.0,643.649649207097,0.0,0.0,3.0,1.0,1.0,1.0,4.0,284,0.0,1,9.0,3.34,0.0,0,0,0.156671613
8254,65.0,667.5885082183053,0.0,1.0,2.0,0.0,1.0,1.0,4.0,195,1.0,2,7.0,5.800000000000001,0.0,0,0,0.0810372255
8256,108.0,649.669907310289,0.0,1.0,2.0,2.0,1.0,1.0,7.0,186,3.0,4,6.0,5.540000000000001,0.0,0,0,0.074432241
8257,82.0,641.6384565115907,0.0,1.0,2.0,4.0,1.0,1.0,4.0,151,0.0,2,6.0,2.9000000000000004,0.0,0,0,0.607035306
8259,80.0,642.0306235722742,0.0,1.0,1.0,2.0,1.0,0.0,7.0,208,3.0,1,6.0,5.460000000000001,0.0,0,0,0.612638034
8261,88.0,651.896326801435,0.0,0.0,1.0,2.0,1.0,1.0,5.0,77,0.0,3,5.0,6.66,0.0,0,0,0.52392879
8262,63.0,639.0526981427357,0.0,1.0,1.0,0.0,0.0,1.0,3.0,220,0.0,1,9.0,3.99,0.0,0,0,0.669610575
8264,110.0,639.0422616181835,0.0,1.0,2.0,3.0,1.0,0.0,1.0,278,0.0,1,8.0,2.7200000000000006,0.0,0,0,0.293742659
8265,79.0,649.5449154064006,0.0,1.0,1.0,2.0,1.0,1.0,0.0,112,1.0,4,7.0,7.2,0.0,0,0,0.417775234
8266,72.0,654.0870320659669,0.0,1.0,1.0,0.0,1.0,0.0,6.0,196,3.0,2,6.0,4.880000000000001,0.0,0,0,0.41015112
8270,78.0,666.6120916377563,0.0,1.0,0.0,0.0,1.0,1.0,0.0,113,3.0,2,7.0,6.11,0.0,0,0,0.144856025
8271,108.0,641.8485929658729,0.0,1.0,1.0,0.0,1.0,1.0,3.0,104,0.0,3,5.0,6.5,0.0,0,0,0.571802509
8272,82.0,649.4104112328058,0.0,0.0,2.0,0.0,1.0,0.0,7.0,132,3.0,2,7.0,5.82,0.0,0,0,0.393535722
8273,84.0,653.6388416545071,0.0,1.0,2.0,0.0,1.0,1.0,0.0,195,0.0,2,6.0,4.58,0.0,0,0,0.085213758
8274,85.0,678.830214896684,0.0,0.0,2.0,0.0,1.0,0.0,2.0,118,3.0,1,5.0,6.16,0.0,0,0,0.064912853
8275,82.0,646.4520206433656,0.0,1.0,1.0,0.0,1.0,0.0,0.0,333,0.0,1,8.0,5.49,0.0,0,0,0.39589919
8277,76.0,640.1535128709427,0.0,0.0,2.0,3.0,1.0,0.0,5.0,254,3.0,4,9.0,7.050000000000001,0.0,0,0,0.376401731
8278,78.0,642.1036036909744,0.0,0.0,1.0,3.0,1.0,1.0,4.0,129,0.0,3,6.0,6.4,0.0,0,0,0.391528674
8280,68.0,641.809614965331,0.0,0.0,0.0,4.0,1.0,1.0,5.0,169,3.0,1,9.0,4.09,0.0,0,0,0.704846644
8281,84.0,657.636445508692,0.0,0.0,1.0,0.0,1.0,1.0,7.0,192,3.0,3,7.0,6.23,0.0,0,0,0.169369342
8283,90.0,654.52578564811,1.0,1.0,3.0,2.0,1.0,1.0,0.0,114,3.0,3,5.0,6.61,0.0,0,0,0.962106745
8285,93.0,644.1671329024664,0.0,1.0,3.0,0.0,1.0,1.0,7.0,89,2.0,3,5.0,6.5600000000000005,0.0,0,0,0.126450398
8286,57.0,647.1143338740928,0.0,1.0,1.0,0.0,1.0,1.0,3.0,125,3.0,2,5.0,6.36,0.0,0,0,0.212864475
8287,68.0,650.4228640972038,1.0,1.0,0.0,3.0,1.0,1.0,8.0,239,3.0,1,9.0,4.01,0.0,0,0,0.959056109
8288,76.0,648.4408642385755,0.0,1.0,2.0,2.0,1.0,0.0,3.0,272,0.0,1,9.0,5.57,0.0,0,0,0.14048642
8289,105.0,653.2690116090748,0.0,1.0,2.0,4.0,1.0,0.0,6.0,178,3.0,3,6.0,5.08,0.0,0,0,0.119267297
8290,105.0,645.4252598029202,0.0,1.0,2.0,0.0,1.0,0.0,4.0,109,3.0,1,5.0,6.130000000000001,0.0,0,0,0.13198699
8292,101.0,647.6770681002569,0.0,0.0,2.0,0.0,2.0,0.0,7.0,155,0.0,2,9.0,5.45,0.0,0,0,0.243681806
8293,87.0,658.4453782953448,0.0,0.0,2.0,2.0,1.0,0.0,7.0,72,3.0,1,5.0,6.180000000000001,0.0,0,0,0.69405119
8294,81.0,666.6921162708104,0.0,1.0,3.0,5.0,1.0,1.0,3.0,167,3.0,3,6.0,4.98,0.0,0,0,0.6402332
8296,72.0,653.6160877762467,0.0,1.0,0.0,3.0,1.0,1.0,3.0,252,3.0,3,1.0,6.24,0.0,0,0,0.073834601
8297,90.0,640.0175802539259,1.0,0.0,1.0,2.0,1.0,0.0,3.0,81,1.0,4,5.0,7.16,0.0,0,0,0.4702287765
8298,119.0,645.3791693376676,0.0,0.0,2.0,1.0,1.0,1.0,3.0,141,3.0,2,7.0,5.49,0.0,0,0,0.754186516
8301,84.0,651.6225408863411,0.0,0.0,1.0,2.0,1.0,0.0,3.0,179,3.0,3,7.0,6.26,0.0,0,0,0.716814808
8302,85.0,644.2079093500724,0.0,1.0,1.0,0.0,1.0,0.0,0.0,123,2.0,4,6.0,4.94,0.0,0,0,0.791653055
8304,78.0,669.7494225038688,0.0,1.0,1.0,2.0,1.0,1.0,1.0,116,3.0,1,5.0,5.62,0.0,0,0,0.550533067
8305,57.0,658.436728330068,0.0,1.0,1.0,0.0,1.0,1.0,7.0,98,3.0,2,5.0,6.03,0.0,0,0,0.085317811
8306,81.0,643.5493038864607,0.0,1.0,2.0,0.0,1.0,0.0,0.0,196,3.0,2,7.0,1.0697000000000008,0.0,0,0,0.25811817
8307,75.0,654.3148138377913,0.0,1.0,2.0,2.0,1.0,1.0,7.0,85,2.0,4,5.0,7.16,0.0,0,0,0.741461899
8309,101.0,650.9379204641326,0.0,1.0,2.0,0.0,1.0,1.0,3.0,188,3.0,2,7.0,5.630000000000001,0.0,0,0,0.153142773
8313,91.0,647.0224663365639,1.0,1.0,1.0,1.0,1.0,1.0,7.0,169,0.0,3,6.0,4.93,0.0,0,0,0.4614452255
8314,80.0,665.711984097161,0.0,1.0,1.0,2.0,1.0,1.0,6.0,80,3.0,3,5.0,6.58,0.0,0,0,0.401938684
8315,57.0,666.0309699176657,0.0,0.0,3.0,2.0,1.0,1.0,3.0,200,3.0,3,0.0,6.26,0.0,0,0,0.055518895
8316,100.0,673.6844011239327,0.0,0.0,1.0,1.0,1.0,1.0,3.0,110,3.0,2,7.0,5.48,0.0,0,0,0.123543714
8317,97.0,661.2325834814008,0.0,0.0,1.0,0.0,1.0,1.0,3.0,118,3.0,4,7.0,6.95,0.0,0,0,0.347493976
8319,70.0,641.9373119132132,0.0,1.0,1.0,5.0,1.0,1.0,3.0,116,3.0,1,7.0,4.6,0.0,0,0,0.179494631
8320,84.0,655.7719132544529,0.0,1.0,1.0,0.0,1.0,1.0,4.0,125,0.0,3,5.0,6.57,0.0,0,0,0.874246491
8321,83.0,676.1978741204771,0.0,1.0,2.0,5.0,1.0,1.0,7.0,143,3.0,3,6.0,4.45,0.0,0,0,0.356124828
8324,76.0,658.4399744405945,0.0,1.0,2.0,2.0,1.0,1.0,1.0,122,1.0,1,5.0,6.0600000000000005,0.0,0,0,0.345445709
8326,80.0,679.1633498424196,0.0,0.0,3.0,2.0,2.0,0.0,2.0,151,3.0,3,6.0,4.08,0.0,0,0,0.815956295
8327,87.0,644.0897416442644,0.0,0.0,1.0,2.0,1.0,1.0,7.0,97,3.0,1,5.0,6.12,0.0,0,0,0.135708806
8329,92.0,641.6197778147302,0.0,1.0,2.0,2.0,1.0,0.0,1.0,158,0.0,3,9.0,4.43,0.0,0,0,0.3712411345
8330,97.0,646.902321387516,0.0,1.0,2.0,0.0,1.0,1.0,0.0,107,3.0,3,5.0,6.5,0.0,0,0,0.164760183
8332,80.0,659.1308873703549,0.0,1.0,2.0,1.0,1.0,0.0,7.0,97,3.0,4,4.0,6.57,0.0,0,0,0.66424098
8333,109.0,645.7917352299448,0.0,1.0,2.0,2.0,1.0,1.0,0.0,90,3.0,3,5.0,5.130000000000001,0.0,0,0,0.394130976
8334,57.0,651.303015721925,0.0,1.0,1.0,4.0,1.0,1.0,7.0,125,3.0,3,5.0,6.5,0.0,0,0,0.347678023
8335,66.0,640.2859950533782,0.0,0.0,1.0,0.0,1.0,0.0,6.0,71,3.0,4,5.0,7.180000000000001,0.0,0,0,0.783047259
8336,85.0,644.6903447895536,0.0,1.0,2.0,0.0,1.0,1.0,3.0,333,3.0,3,8.0,4.91,0.0,0,0,0.150930099
8337,108.0,651.761765360815,0.0,1.0,3.0,2.0,1.0,0.0,3.0,149,3.0,3,5.0,6.430000000000001,0.0,0,0,0.710994836
8340,89.0,648.2423674401534,0.0,1.0,2.0,4.0,1.0,1.0,5.0,134,2.0,4,7.0,6.11,0.0,0,0,0.224404222
8341,55.0,647.87938264549,0.0,1.0,1.0,2.0,1.0,1.0,0.0,140,0.0,3,5.0,6.15,0.0,0,0,0.160109915
8342,63.0,642.146305082967,1.0,1.0,1.0,4.0,1.0,0.0,0.0,135,0.0,4,6.0,6.1000000000000005,0.0,0,0,0.958311978
8343,80.0,657.8791092297707,0.0,0.0,3.0,3.0,1.0,1.0,5.0,116,3.0,3,7.0,6.58,0.0,0,0,0.586172289
8344,77.0,652.4872709722202,0.0,0.0,2.0,1.0,1.0,1.0,3.0,152,0.0,3,6.0,4.51,0.0,0,0,0.811485307
8345,70.0,651.1571347450579,0.0,1.0,1.0,1.0,1.0,0.0,1.0,136,3.0,3,6.0,4.880000000000001,0.0,0,0,0.713548829
8347,87.0,641.4930450644521,0.0,1.0,1.0,1.0,1.0,1.0,7.0,218,3.0,2,1.0,5.45,0.0,0,0,0.129600879
8348,56.0,648.7387018535762,0.0,0.0,1.0,4.0,1.0,1.0,3.0,103,3.0,3,6.0,4.87,0.0,0,0,0.2919975765
8351,92.0,664.8459121664164,0.0,0.0,3.0,4.0,1.0,1.0,0.0,129,3.0,4,6.0,5.92,0.0,0,0,0.58246831
8352,133.0,666.1967700055544,0.0,1.0,3.0,2.0,1.0,0.0,5.0,102,0.0,3,6.0,4.57,0.0,0,0,0.221984661
8353,90.0,634.9616075195582,0.0,1.0,2.0,4.0,1.0,1.0,8.0,161,3.0,4,7.0,6.8100000000000005,0.0,0,0,0.089949191
8354,122.0,653.7848871618445,0.0,0.0,1.0,0.0,1.0,1.0,3.0,141,3.0,2,5.0,6.19,0.0,0,0,0.227684276
8355,84.0,665.8978472783497,0.0,0.0,2.0,2.0,1.0,1.0,3.0,101,0.0,3,6.0,4.59,0.0,0,0,0.026696275255
8357,100.0,668.7680696167147,0.0,1.0,1.0,0.0,1.0,1.0,7.0,185,0.0,2,6.0,5.03,0.0,0,0,0.569353358
8358,103.0,657.3309303602517,0.0,1.0,1.0,5.0,1.0,0.0,0.0,161,3.0,4,9.0,6.12,0.0,0,0,0.026696275255
8359,133.01000000000022,644.1249308019766,0.0,0.0,1.0,4.0,1.0,0.0,0.0,199,3.0,4,6.0,6.61,0.0,0,0,0.12191524
8360,89.0,664.0078879856195,0.0,1.0,2.0,4.0,1.0,1.0,7.0,80,3.0,2,5.0,5.65,0.0,0,0,0.675382774
8361,75.0,648.5956103004546,0.0,1.0,2.0,1.0,1.0,1.0,7.0,84,2.0,4,5.0,7.2,0.0,0,0,0.337192932
8362,103.0,648.2266981549096,0.0,1.0,2.0,3.0,1.0,0.0,3.0,152,3.0,4,9.0,6.15,0.0,0,0,0.1665719425
8363,78.0,680.2091900948597,0.0,1.0,2.0,2.0,1.0,1.0,8.0,134,3.0,3,6.0,4.5600000000000005,0.0,0,0,0.390047171
8365,106.0,651.9848457259885,0.0,1.0,1.0,0.0,1.0,0.0,3.0,215,0.0,2,8.0,4.35,0.0,0,0,0.139559936
8366,86.0,655.6022237490579,0.0,1.0,2.0,2.0,1.0,1.0,4.0,279,0.0,3,1.0,5.9,0.0,0,0,0.099262299
8367,75.0,671.3880010928543,0.0,0.0,0.0,0.0,1.0,0.0,8.0,123,3.0,4,7.0,6.050000000000001,0.0,0,0,0.075205342
8369,77.0,648.4003950875318,0.0,0.0,3.0,1.0,1.0,1.0,7.0,193,3.0,1,6.0,3.03,0.0,0,0,0.2422879135
8371,59.0,666.4852586378279,0.0,1.0,1.0,1.0,1.0,1.0,3.0,251,1.0,3,1.0,5.98,0.0,0,0,0.029037085
8372,64.0,650.5723834662351,0.0,1.0,1.0,1.0,1.0,0.0,3.0,80,3.0,1,5.0,6.1000000000000005,0.0,0,0,0.110296541
8373,66.0,650.4011054804863,0.0,1.0,1.0,5.0,1.0,1.0,7.0,161,1.0,3,6.0,6.0600000000000005,0.0,0,0,0.631986361
8375,82.0,663.2546557460095,0.0,1.0,1.0,2.0,1.0,1.0,3.0,139,3.0,1,5.0,5.6000000000000005,0.0,0,0,0.722770576
8376,60.0,676.043892716173,1.0,1.0,3.0,4.0,1.0,1.0,1.0,154,2.0,2,5.0,6.2700000000000005,0.0,0,0,0.4810741475
8377,87.0,648.6517650474028,0.0,1.0,2.0,2.0,1.0,0.0,3.0,106,3.0,3,4.0,5.99,0.0,0,0,0.214292743
8378,58.0,639.1547752152786,0.0,1.0,1.0,2.0,1.0,0.0,3.0,124,0.0,2,5.0,6.15,0.0,0,0,0.67941216
8379,76.0,662.7542583003572,0.0,1.0,2.0,2.0,1.0,1.0,2.0,79,3.0,3,5.0,6.58,0.0,0,0,0.2902796665
8380,86.0,648.1416631556385,0.0,0.0,2.0,2.0,1.0,1.0,7.0,207,2.0,1,6.0,4.5600000000000005,0.0,0,0,0.506194678
8381,87.0,648.7819493148937,0.0,0.0,3.0,0.0,1.0,0.0,4.0,150,3.0,1,5.0,5.18,0.0,0,0,0.193253951
8382,66.0,645.8673353239201,0.0,0.0,2.0,3.0,1.0,0.0,0.0,238,0.0,2,8.0,5.040000000000001,0.0,0,0,0.12082338
8383,73.0,642.1243875820386,0.0,0.0,3.0,0.0,1.0,1.0,3.0,291,3.0,1,1.0,4.92,0.0,0,0,0.322692952
8384,82.0,639.3174149811902,1.0,1.0,2.0,0.0,1.0,1.0,0.0,116,0.0,1,6.0,2.2700000000000005,0.0,0,0,0.99933142633
8386,89.0,647.3161512913518,0.0,0.0,1.0,4.0,1.0,1.0,7.0,83,3.0,2,4.0,5.24,0.0,0,0,0.3676079315
8387,93.0,666.4330726627765,0.0,1.0,2.0,2.0,2.0,1.0,0.0,148,3.0,4,5.0,6.6000000000000005,0.0,0,0,0.157291872
8389,116.0,644.2289066758292,0.0,0.0,1.0,3.0,0.0,0.0,2.0,202,3.0,1,7.0,4.65,0.0,0,0,0.760532644
8390,80.0,643.2684526584869,0.0,1.0,1.0,2.0,1.0,0.0,7.0,150,0.0,2,6.0,3.6,0.0,0,0,0.636649893
8391,80.0,681.5956709759873,0.0,0.0,1.0,3.0,1.0,1.0,0.0,172,2.0,1,7.0,4.84,0.0,0,0,0.1556626635
8392,98.0,655.2130203044733,0.0,1.0,0.0,0.0,1.0,1.0,2.0,74,3.0,1,5.0,5.53,0.0,0,0,0.493953056
8393,62.0,653.0822810768954,0.0,1.0,3.0,0.0,2.0,1.0,0.0,74,0.0,1,5.0,6.2700000000000005,0.0,0,0,0.465882417
8394,102.0,646.6483798740995,0.0,0.0,2.0,0.0,2.0,0.0,6.0,139,3.0,1,5.0,6.25,0.0,0,0,0.220284682
8396,92.0,648.5915661871245,0.0,0.0,2.0,5.0,1.0,1.0,0.0,131,3.0,3,6.0,4.53,0.0,0,0,0.128944385
8397,80.0,646.4984677540766,0.0,0.0,1.0,1.0,1.0,1.0,0.0,170,3.0,2,9.0,4.32,0.0,0,0,0.179146556
8399,101.0,667.2327355115317,1.0,1.0,2.0,2.0,1.0,1.0,0.0,158,3.0,1,5.0,6.16,0.0,0,0,0.449879915
8400,92.0,660.3437505964653,0.0,0.0,2.0,5.0,1.0,0.0,1.0,156,0.0,4,6.0,5.92,0.0,0,0,0.749349901
8402,69.0,658.2643069505053,0.0,0.0,2.0,4.0,1.0,1.0,0.0,111,2.0,2,6.0,5.0,0.0,0,0,0.027711542
8403,72.0,654.5501162559921,0.0,0.0,2.0,0.0,1.0,0.0,4.0,71,3.0,2,5.0,5.720000000000001,0.0,0,0,0.586752147
8404,83.0,663.2425983016665,0.0,1.0,2.0,1.0,2.0,0.0,1.0,181,0.0,4,2.0,5.98,0.0,0,0,0.0540780655
8405,74.0,654.0623688000691,0.0,1.0,0.0,1.0,1.0,1.0,7.0,122,3.0,3,5.0,6.62,0.0,0,0,0.3874697975
8406,79.0,660.2152025989975,0.0,1.0,2.0,1.0,0.0,1.0,0.0,89,3.0,3,5.0,6.59,0.0,0,0,0.215641884
8408,58.0,654.632059958565,0.0,0.0,1.0,1.0,2.0,0.0,3.0,101,3.0,1,6.0,2.9700000000000006,0.0,0,0,0.25137145
8409,104.0,643.3415800064723,0.0,1.0,2.0,1.0,1.0,1.0,3.0,122,3.0,3,7.0,6.69,0.0,0,0,0.026696275255
8411,55.0,660.3365782639193,0.0,0.0,3.0,0.0,0.0,0.0,2.0,113,3.0,1,7.0,4.48,0.0,0,0,0.336485799
8413,83.0,678.3156969248652,0.0,1.0,2.0,3.0,1.0,1.0,3.0,194,3.0,3,6.0,5.91,0.0,0,0,0.150448177
8416,71.0,652.3537254139335,1.0,1.0,1.0,2.0,0.0,0.0,8.0,128,2.0,2,5.0,5.800000000000001,0.0,0,0,0.476639244
8417,109.0,642.0263608275045,0.0,0.0,1.0,0.0,1.0,1.0,2.0,153,3.0,1,7.0,4.99,0.0,0,0,0.264521183
8419,88.0,648.3501316057269,0.0,0.0,3.0,0.0,1.0,0.0,6.0,124,2.0,2,5.0,5.59,0.0,0,0,0.64818423
8420,111.0,648.2981981506479,0.0,0.0,1.0,4.0,1.0,1.0,4.0,102,0.0,4,6.0,6.0,0.0,0,0,0.145999083
8421,83.0,639.9988336938187,0.0,1.0,2.0,1.0,1.0,1.0,0.0,194,3.0,1,6.0,2.8500000000000005,0.0,0,0,0.47059595
8423,67.0,651.0168791000681,0.0,1.0,1.0,4.0,1.0,0.0,0.0,181,0.0,2,6.0,4.040000000000001,0.0,0,0,0.187657623
8424,110.0,638.112683533749,0.0,1.0,2.0,4.0,1.0,0.0,3.0,103,0.0,1,7.0,4.880000000000001,0.0,0,0,0.554981823
8426,73.0,658.3208621593648,0.0,1.0,1.0,2.0,1.0,0.0,7.0,183,2.0,4,6.0,7.1000000000000005,0.0,0,0,0.061169123
8427,58.0,671.4531066020495,1.0,1.0,0.0,0.0,1.0,1.0,7.0,136,2.0,1,7.0,4.7700000000000005,0.0,0,0,0.4984199725
8430,72.0,649.1503891136972,0.0,1.0,2.0,2.0,1.0,1.0,7.0,101,3.0,4,5.0,7.2,0.0,0,0,0.221776854
8431,84.0,653.7836460475783,1.0,1.0,1.0,1.0,0.0,0.0,5.0,105,0.0,3,6.0,3.4800000000000004,0.0,0,0,0.99933142633
8433,55.0,641.6917586520431,0.0,0.0,1.0,2.0,0.0,1.0,8.0,107,3.0,2,5.0,6.1000000000000005,0.0,0,0,0.112890301
8434,55.0,641.5344183152127,1.0,0.0,1.0,0.0,1.0,1.0,6.0,106,3.0,1,5.0,6.180000000000001,0.0,0,0,0.850914555
8436,55.0,685.897899295641,0.0,0.0,2.0,4.0,1.0,1.0,6.0,193,0.0,3,6.0,6.28,0.0,0,0,0.110300907
8437,102.0,651.3829191298743,1.0,1.0,2.0,0.0,1.0,0.0,6.0,127,0.0,3,5.0,5.930000000000001,0.0,0,0,0.91762235
8438,82.0,653.4885993630726,0.0,1.0,2.0,0.0,1.0,0.0,1.0,133,3.0,1,5.0,5.9,0.0,0,0,0.861896481
8441,77.0,675.2568441084766,0.0,1.0,2.0,5.0,1.0,1.0,8.0,84,3.0,1,5.0,5.7,0.0,0,0,0.468556274
8443,85.0,673.3582264022695,0.0,0.0,2.0,1.0,1.0,1.0,6.0,126,3.0,2,5.0,5.630000000000001,0.0,0,0,0.211587597
8445,105.0,646.0770703649678,1.0,0.0,1.0,1.0,1.0,0.0,3.0,298,3.0,3,1.0,5.44,0.0,0,0,0.893140205
8446,78.0,651.4637574229585,0.0,1.0,2.0,2.0,1.0,0.0,1.0,173,1.0,3,7.0,5.99,0.0,0,0,0.727611113
8447,70.0,677.2848427985938,0.0,0.0,0.0,2.0,1.0,1.0,1.0,92,3.0,1,5.0,6.0600000000000005,0.0,0,0,0.723645429
8449,55.0,674.1153528987592,0.0,1.0,2.0,3.0,1.0,0.0,0.0,259,3.0,2,1.0,3.76,0.0,0,0,0.285372582
8450,72.0,648.2490798145836,0.0,0.0,2.0,2.0,1.0,1.0,7.0,92,3.0,1,5.0,5.890000000000001,0.0,0,0,0.265115908
8451,85.0,661.8403231169815,0.0,1.0,2.0,0.0,0.0,0.0,0.0,104,3.0,1,7.0,5.2700000000000005,0.0,0,0,0.213325006
8454,91.0,646.3976013033518,0.0,1.0,1.0,0.0,1.0,1.0,6.0,143,3.0,3,6.0,4.5600000000000005,0.0,0,0,0.2937188915
8455,92.0,646.4790055816494,1.0,0.0,1.0,4.0,1.0,1.0,7.0,151,3.0,3,6.0,5.0200000000000005,0.0,0,0,0.983300434
8456,58.0,666.2203524153592,0.0,0.0,2.0,2.0,1.0,1.0,7.0,144,3.0,3,7.0,6.21,0.0,0,0,0.801974484
8457,67.0,638.7910251775678,1.0,0.0,1.0,3.0,1.0,0.0,0.0,108,0.0,2,6.0,4.74,0.0,0,0,0.96375536
8460,72.0,654.9487053108716,0.0,0.0,3.0,1.0,2.0,1.0,0.0,173,0.0,1,6.0,4.640000000000001,0.0,0,0,0.721729895
8462,72.0,641.6102870246751,0.0,0.0,1.0,2.0,1.0,0.0,0.0,101,0.0,4,6.0,5.130000000000001,0.0,0,0,0.2268658275
8463,93.0,642.5409633603924,0.0,1.0,3.0,2.0,1.0,1.0,0.0,137,0.0,1,6.0,2.62,0.0,0,0,0.398222958
8464,81.0,661.3677566371709,0.0,0.0,1.0,2.0,1.0,1.0,3.0,100,3.0,3,7.0,6.41,0.0,0,0,0.605176121
8465,69.0,641.1199689349222,0.0,0.0,1.0,2.0,1.0,0.0,6.0,129,3.0,4,6.0,5.91,0.0,0,0,0.036667732
8466,82.0,662.7159049882052,1.0,0.0,1.0,1.0,1.0,0.0,3.0,97,0.0,4,5.0,7.2,0.0,0,0,0.979142195
8468,114.0,638.1038817566289,1.0,1.0,2.0,2.0,2.0,1.0,3.0,140,0.0,2,5.0,5.630000000000001,0.0,0,0,0.915979652
8469,77.0,647.0020079972287,0.0,0.0,1.0,3.0,1.0,0.0,3.0,97,3.0,3,5.0,6.62,0.0,0,0,0.710950056
8471,70.0,647.8192261747025,0.0,0.0,2.0,1.0,2.0,1.0,0.0,259,3.0,4,1.0,6.49,0.0,0,0,0.1868093895
8472,86.0,644.7188580135224,0.0,1.0,2.0,1.0,1.0,0.0,4.0,142,0.0,1,7.0,4.720000000000001,0.0,0,0,0.690146057
