id,driving_history_score,credit_score,low_education_ind,marital_status,time_driven,area,agecat_grouped,gender,veh_color,max_power,engine_type,veh_age,veh_body_grouped,veh_value,exposure
10501,61,641.2162666,0,1.0,1.0,2.0,1.0,1.0,7.0,168,3.0,4,7.0,6.8100000000000005,0.247026865
7415,70,654.1051271,0,1.0,3.0,2.0,1.0,1.0,3.0,149,3.0,3,5.0,6.7700000000000005,0.673612275
3733,65,648.4788909,0,1.0,2.0,2.0,1.0,0.0,4.0,181,3.0,2,6.0,3.45,0.114338019
7946,92,647.2943037,0,1.0,2.0,4.0,1.0,1.0,0.0,169,3.0,3,7.0,6.180000000000001,0.653351713
13739,90,662.7151431,1,0.0,1.0,3.0,1.0,1.0,1.0,170,3.0,3,7.0,6.15,0.499668465
19589,125,654.3440249,0,1.0,2.0,1.0,1.0,1.0,2.0,144,3.0,4,6.0,6.21,0.481427074
21100,93,642.3119233,0,1.0,3.0,2.0,1.0,0.0,5.0,272,3.0,3,1.0,5.550000000000001,0.183306971
8477,90,643.2977443,0,0.0,0.0,3.0,1.0,1.0,7.0,115,1.0,1,7.0,5.59,0.349703005
7517,86,635.107751,0,1.0,2.0,1.0,1.0,1.0,0.0,115,3.0,2,7.0,5.98,0.092776904
15316,93,645.9383854,0,0.0,2.0,3.0,1.0,0.0,3.0,209,0.0,4,8.0,6.66,0.248780424
1684,59,636.5797716,1,0.0,1.0,0.0,1.0,1.0,0.0,104,3.0,4,5.0,6.87,0.865601715
4715,71,639.9563763,1,0.0,3.0,0.0,1.0,1.0,7.0,98,3.0,2,5.0,6.220000000000001,0.469406471
22342,91,659.0837226,0,0.0,3.0,5.0,1.0,1.0,0.0,207,3.0,2,7.0,5.66,0.491327829
20123,80,654.3437091,1,0.0,2.0,3.0,1.0,1.0,0.0,112,0.0,2,6.0,5.76,0.451645089
12349,95,646.7343245,0,1.0,1.0,1.0,2.0,0.0,7.0,254,0.0,4,9.0,6.390000000000001,0.268886486
13817,82,655.5970617,0,1.0,2.0,1.0,1.0,1.0,4.0,139,3.0,3,7.0,6.48,0.637291919
579,112,643.7973619,0,0.0,2.0,2.0,1.0,1.0,3.0,118,3.0,4,4.0,6.890000000000001,0.232468135
20525,96,642.6307819,0,1.0,1.0,1.0,1.0,0.0,4.0,208,3.0,1,6.0,2.17,0.34957071
9643,82,676.3119481,0,0.0,3.0,0.0,1.0,1.0,6.0,107,3.0,1,5.0,6.1000000000000005,0.837788349
17937,89,655.7266158,0,0.0,3.0,3.0,0.0,0.0,7.0,272,3.0,2,9.0,5.73,0.805876188
335,84,650.0978126,0,1.0,2.0,2.0,2.0,1.0,3.0,124,3.0,3,6.0,5.8500000000000005,0.778190174
8726,55,641.6570996,1,1.0,1.0,0.0,1.0,0.0,0.0,166,3.0,3,9.0,6.08,0.972032663
6815,64,646.8133452,0,0.0,3.0,2.0,0.0,1.0,7.0,124,3.0,3,7.0,6.130000000000001,0.249138094
22280,119,642.8030195,0,1.0,3.0,2.0,1.0,0.0,1.0,101,3.0,4,6.0,7.09,0.316665199
14947,55,651.8593409,0,0.0,2.0,0.0,1.0,0.0,3.0,137,3.0,4,7.0,6.8500000000000005,0.079318593
21343,83,668.9111495,0,0.0,2.0,3.0,1.0,1.0,1.0,113,0.0,3,6.0,5.58,0.284698927
4586,120,651.6640245,0,0.0,1.0,2.0,1.0,1.0,3.0,184,3.0,3,6.0,4.62,0.092476331
10012,92,645.8222724,0,1.0,1.0,0.0,0.0,0.0,3.0,151,1.0,2,5.0,6.430000000000001,0.142539694
5724,102,640.3791172,0,1.0,1.0,2.0,1.0,0.0,7.0,101,3.0,1,7.0,4.85,0.630445459
8199,115,674.1467123,0,1.0,2.0,2.0,1.0,0.0,4.0,196,3.0,4,6.0,5.640000000000001,0.762214069
4307,122,650.2472131,0,0.0,3.0,2.0,1.0,0.0,7.0,95,3.0,1,5.0,6.11,0.616189714
20408,110,647.6063788,0,1.0,1.0,1.0,1.0,1.0,3.0,176,3.0,4,7.0,6.8500000000000005,0.047166717
9215,76,655.1443147,0,1.0,1.0,3.0,1.0,0.0,0.0,362,0.0,3,8.0,6.3500000000000005,0.461597178
11671,88,657.0602574,0,1.0,1.0,0.0,1.0,1.0,0.0,151,3.0,2,6.0,5.74,0.095816031
7251,77,649.2887719,0,0.0,2.0,0.0,1.0,0.0,0.0,189,1.0,2,7.0,5.94,0.195171735
677,111,644.3704953,0,1.0,1.0,2.0,2.0,1.0,7.0,100,0.0,2,6.0,4.040000000000001,0.542928981
17900,111,639.808153,0,0.0,1.0,1.0,1.0,1.0,7.0,105,3.0,4,7.0,6.800000000000001,0.578319625
7539,84,663.0618061,0,0.0,2.0,0.0,1.0,0.0,4.0,145,3.0,1,6.0,1.71,0.514042831
5103,70,646.6087133,0,0.0,2.0,2.0,1.0,1.0,3.0,150,3.0,3,6.0,4.51,0.244281619
14803,76,685.9088205,0,0.0,1.0,2.0,1.0,1.0,0.0,114,3.0,3,6.0,4.630000000000001,0.276311802
22426,73,642.6985264,0,0.0,1.0,0.0,1.0,1.0,4.0,144,3.0,3,5.0,6.59,0.247481731
8782,96,633.4469164,0,1.0,2.0,2.0,0.0,1.0,0.0,111,3.0,4,7.0,6.62,0.7474636
7785,61,647.5822778,0,0.0,3.0,0.0,1.0,0.0,7.0,236,3.0,4,0.0,6.28,0.249875748
11257,110,645.5055945,0,1.0,2.0,1.0,1.0,1.0,3.0,108,3.0,3,6.0,5.03,0.733953867
9021,76,649.4600777,0,0.0,2.0,0.0,1.0,1.0,1.0,133,3.0,3,7.0,6.380000000000001,0.501743894
783,74,640.3784389,0,0.0,3.0,1.0,1.0,1.0,8.0,126,3.0,1,6.0,4.33,0.799552045
3337,119,659.8859821,0,1.0,1.0,2.0,1.0,0.0,3.0,272,3.0,4,9.0,7.08,0.161232302
2056,86,647.0751979,0,1.0,2.0,0.0,1.0,0.0,2.0,147,1.0,1,6.0,-0.3799999999999999,0.245173577
12869,84,644.2970855,0,0.0,2.0,3.0,1.0,1.0,6.0,162,0.0,1,6.0,3.13,0.148624968
22463,96,650.260508,0,1.0,2.0,1.0,1.0,1.0,3.0,115,3.0,4,5.0,6.720000000000001,0.151630821
1797,67,641.8702854,1,0.0,1.0,2.0,1.0,0.0,7.0,236,3.0,4,9.0,6.07,0.94057784
11490,62,653.3664041,0,0.0,1.0,1.0,1.0,1.0,1.0,84,3.0,1,5.0,6.1000000000000005,0.550583575
16847,94,638.7966475,0,1.0,1.0,1.0,1.0,1.0,7.0,110,2.0,4,7.0,7.15,0.39826991
1433,98,645.6380947,0,0.0,1.0,1.0,1.0,1.0,7.0,183,0.0,4,7.0,7.140000000000001,0.274680085
12367,100,636.5979246,0,1.0,1.0,2.0,1.0,1.0,0.0,129,0.0,3,6.0,5.79,0.198268845
12327,82,642.1596779,0,0.0,2.0,0.0,1.0,1.0,0.0,164,3.0,3,7.0,6.5,0.196826023
8484,69,645.6642523,0,1.0,2.0,4.0,1.0,1.0,1.0,196,0.0,4,6.0,6.15,0.146868756
18552,121,645.4175727,0,1.0,3.0,0.0,1.0,1.0,0.0,144,3.0,4,5.0,7.13,0.151878581
11287,56,641.280498,0,1.0,1.0,5.0,1.0,1.0,4.0,169,3.0,4,6.0,5.970000000000001,0.091335554
184,81,691.2329161,0,1.0,2.0,2.0,0.0,1.0,3.0,100,3.0,4,5.0,7.08,0.688703359
18347,85,658.7786616,0,1.0,3.0,5.0,1.0,0.0,6.0,217,3.0,4,9.0,6.0200000000000005,0.290085031
3167,55,641.8646545,0,1.0,2.0,3.0,1.0,1.0,7.0,178,3.0,1,7.0,4.26,0.434240692
4062,82,649.8881496,0,1.0,2.0,4.0,1.0,1.0,3.0,129,3.0,3,5.0,6.7700000000000005,0.077246813
2298,102,640.9313128,0,0.0,3.0,0.0,1.0,0.0,8.0,181,3.0,3,7.0,6.15,0.421341173
12785,81,646.7546138,0,0.0,1.0,2.0,1.0,1.0,3.0,144,3.0,3,7.0,6.25,0.600725425
10534,87,639.7782011,0,0.0,1.0,2.0,0.0,0.0,5.0,138,3.0,3,5.0,6.15,0.256427666
9484,58,655.667804,0,1.0,0.0,0.0,1.0,1.0,0.0,92,3.0,3,5.0,5.970000000000001,0.176548066
2837,69,644.2516445,0,1.0,3.0,5.0,1.0,1.0,3.0,172,3.0,1,6.0,1.3000000000000007,0.19061899
14855,73,643.5680962,0,0.0,1.0,0.0,1.0,1.0,7.0,120,3.0,4,7.0,6.880000000000001,0.315108495
20240,102,665.931743,0,1.0,1.0,0.0,1.0,1.0,0.0,172,3.0,4,7.0,7.19,0.163731778
8888,89,679.3851589,0,1.0,1.0,4.0,1.0,1.0,0.0,144,2.0,1,6.0,2.88,0.392533861
11394,81,640.1504471,0,1.0,1.0,3.0,2.0,0.0,0.0,167,0.0,4,6.0,5.680000000000001,0.472950849
5050,89,645.645169,0,0.0,1.0,0.0,1.0,0.0,1.0,191,2.0,3,7.0,6.36,0.307112689
21477,87,645.1049635,0,1.0,2.0,1.0,1.0,0.0,7.0,103,0.0,4,6.0,5.84,0.398536315
8609,78,643.4638955,1,1.0,1.0,1.0,0.0,0.0,3.0,229,3.0,4,0.0,6.0200000000000005,0.971737142
1956,61,644.3441195,0,1.0,2.0,2.0,1.0,0.0,0.0,140,1.0,4,6.0,6.26,0.834321834
14450,66,652.8761495,0,1.0,2.0,1.0,1.0,0.0,3.0,142,3.0,1,5.0,5.720000000000001,0.250825362
21549,113,652.2717838,0,1.0,1.0,1.0,1.0,1.0,7.0,181,3.0,3,7.0,6.470000000000001,0.624573719
12806,93,643.3511511,0,0.0,2.0,3.0,1.0,1.0,1.0,100,1.0,1,7.0,5.25,0.078114042
13978,84,650.2137801,0,1.0,2.0,2.0,1.0,1.0,8.0,78,3.0,2,5.0,5.96,0.265555652
21720,99,643.620748,0,1.0,2.0,3.0,1.0,0.0,7.0,134,3.0,2,6.0,3.5700000000000003,0.424945015
7290,58,653.8355617,0,1.0,2.0,0.0,1.0,1.0,0.0,171,3.0,3,7.0,6.57,0.112781735
10431,60,643.1782299,1,1.0,1.0,5.0,1.0,1.0,2.0,72,3.0,3,5.0,6.5600000000000005,0.989123741
20835,81,646.5510419,0,1.0,1.0,1.0,1.0,0.0,3.0,106,3.0,1,7.0,5.84,0.434832018
14859,91,645.3673903,0,0.0,1.0,0.0,1.0,1.0,6.0,175,3.0,3,7.0,5.57,0.232396928
7121,68,640.5486874,0,0.0,2.0,3.0,1.0,1.0,3.0,117,0.0,2,6.0,2.890000000000001,0.702883139
12537,55,644.6562947,0,0.0,2.0,2.0,1.0,0.0,2.0,206,3.0,1,7.0,4.98,0.077015533
15674,94,639.9114011,0,0.0,2.0,2.0,1.0,1.0,7.0,120,1.0,3,5.0,6.79,0.735553449
534,82,639.8702722,0,0.0,2.0,3.0,1.0,0.0,8.0,183,0.0,4,9.0,6.5,0.589516834
18146,65,653.0522111,0,0.0,3.0,0.0,1.0,1.0,5.0,94,3.0,1,5.0,5.630000000000001,0.544530473
19848,95,645.8896528,0,0.0,1.0,2.0,1.0,1.0,6.0,128,3.0,2,7.0,5.59,0.202108905
470,78,642.4460639,0,0.0,2.0,5.0,1.0,0.0,0.0,203,0.0,4,9.0,7.140000000000001,0.414856724
21406,66,654.0665,0,1.0,2.0,0.0,1.0,1.0,3.0,167,3.0,4,6.0,5.62,0.58611858
13611,63,641.367349,0,0.0,3.0,0.0,1.0,1.0,0.0,197,3.0,2,7.0,5.67,0.262800979
2743,68,658.5137393,0,1.0,2.0,4.0,1.0,0.0,3.0,242,3.0,4,1.0,5.930000000000001,0.109091024
20955,75,646.8261375,0,0.0,0.0,3.0,1.0,1.0,3.0,147,0.0,4,7.0,5.98,0.225337742
6142,77,650.0149726,0,1.0,1.0,2.0,1.0,1.0,7.0,72,3.0,1,5.0,6.1000000000000005,0.399374646
3762,56,648.5159474,0,1.0,1.0,0.0,1.0,0.0,0.0,125,3.0,3,7.0,6.380000000000001,0.031872308
13057,93,640.6082859,0,0.0,3.0,2.0,0.0,0.0,3.0,110,2.0,2,5.0,5.45,0.730960272
19288,105,642.1804899,0,0.0,1.0,4.0,1.0,1.0,5.0,130,3.0,1,5.0,5.44,0.332700877
18425,63,641.2200489,1,0.0,1.0,1.0,1.0,1.0,3.0,144,3.0,4,6.0,5.84,0.95133362
22290,55,650.6762222,0,1.0,2.0,2.0,1.0,1.0,7.0,115,3.0,4,7.0,6.62,0.170870713
12886,69,643.6550252,1,0.0,3.0,2.0,1.0,0.0,3.0,180,2.0,3,7.0,6.6000000000000005,0.945489531
5707,81,648.1556373,0,0.0,0.0,5.0,1.0,1.0,1.0,282,0.0,3,1.0,4.08,0.173808728
4735,61,641.0037944,0,1.0,1.0,1.0,1.0,0.0,5.0,180,3.0,4,6.0,6.3100000000000005,0.867079333
13301,95,650.6139208,1,1.0,2.0,1.0,1.0,1.0,1.0,249,1.0,4,9.0,6.74,0.494624209
7444,64,649.9944538,1,1.0,1.0,0.0,1.0,1.0,7.0,167,1.0,3,7.0,6.28,0.906457099
10841,81,639.1801032,0,0.0,0.0,3.0,1.0,1.0,3.0,118,0.0,2,6.0,3.38,0.253185599
1267,74,642.3519467,0,1.0,2.0,1.0,1.0,0.0,5.0,143,3.0,2,6.0,3.390000000000001,0.715461879
12033,90,640.585623,0,0.0,2.0,1.0,1.0,1.0,4.0,187,3.0,4,7.0,7.16,0.775479961
20824,80,643.4807169,0,1.0,2.0,2.0,1.0,1.0,5.0,119,3.0,3,5.0,6.630000000000001,0.197146154
9318,83,642.0973393,0,1.0,2.0,5.0,1.0,0.0,6.0,112,0.0,2,6.0,3.1100000000000003,0.014836543
9376,77,640.9583498,0,1.0,3.0,3.0,1.0,1.0,1.0,98,0.0,1,5.0,6.2,0.388944656
8727,80,643.1251345,0,0.0,1.0,3.0,1.0,0.0,3.0,270,0.0,4,2.0,5.390000000000001,0.33130586
8046,88,643.9572712,0,1.0,1.0,2.0,1.0,0.0,3.0,143,3.0,4,6.0,6.29,0.043960171
21804,80,651.276229,0,0.0,2.0,0.0,1.0,0.0,6.0,160,0.0,3,7.0,6.03,0.184543065
7114,56,648.2740601,0,1.0,2.0,1.0,1.0,0.0,4.0,169,3.0,2,7.0,6.08,0.533895007
3781,74,658.7093104,0,0.0,1.0,2.0,1.0,0.0,2.0,175,0.0,2,6.0,4.18,0.290313811
20127,55,635.4523885,0,1.0,1.0,2.0,1.0,1.0,6.0,192,3.0,2,7.0,5.5200000000000005,0.390123735
5761,86,647.6340218,0,0.0,2.0,2.0,1.0,0.0,3.0,88,3.0,2,5.0,6.54,0.198231879
22090,118,640.7552403,1,1.0,2.0,1.0,0.0,0.0,3.0,187,3.0,4,7.0,6.95,0.49715978
11961,92,651.4930005,0,1.0,1.0,5.0,2.0,0.0,7.0,330,0.0,1,8.0,4.15,0.113940819
10928,55,657.1180857,0,0.0,1.0,0.0,1.0,1.0,0.0,104,1.0,1,7.0,5.53,0.12525627
16243,60,650.6322489,1,1.0,2.0,4.0,1.0,1.0,3.0,111,3.0,4,6.0,5.61,0.939530533
14033,78,653.4754989,0,0.0,1.0,5.0,1.0,1.0,6.0,249,3.0,2,9.0,4.470000000000001,0.641044948
5332,86,681.2550924,0,1.0,2.0,2.0,1.0,1.0,0.0,148,3.0,3,5.0,6.74,0.421820086
18994,93,648.279239,0,1.0,2.0,0.0,1.0,1.0,8.0,130,3.0,3,7.0,6.21,0.355760484
5344,58,650.4984413,0,1.0,1.0,0.0,1.0,0.0,3.0,176,2.0,3,6.0,3.92,0.577902921
13039,99,628.2882167,0,0.0,2.0,4.0,1.0,1.0,7.0,142,0.0,3,6.0,4.9,0.887324019
22589,67,657.303473,0,1.0,1.0,0.0,1.0,1.0,2.0,87,2.0,1,5.0,5.48,0.133918405
19613,100,643.0825193,0,1.0,0.0,2.0,0.0,0.0,7.0,103,3.0,3,6.0,6.0,0.333995169
1567,87,666.0461721,1,1.0,1.0,3.0,2.0,1.0,6.0,120,0.0,3,5.0,6.62,0.879540757
17811,81,646.4983929,0,1.0,2.0,2.0,1.0,0.0,3.0,99,3.0,3,5.0,6.7,0.153897625
18474,88,643.2269277,0,1.0,1.0,2.0,1.0,0.0,5.0,174,3.0,4,6.0,5.95,0.493627226
18977,84,642.9373265,0,1.0,1.0,0.0,1.0,0.0,5.0,152,3.0,4,7.0,4.01,0.449159116
14910,69,642.3750777,0,1.0,0.0,3.0,1.0,1.0,6.0,147,3.0,4,7.0,6.58,0.568794167
4515,114,644.224147,0,1.0,1.0,5.0,1.0,0.0,3.0,239,3.0,4,9.0,6.390000000000001,0.456559784
20999,110,641.0460607,0,0.0,3.0,0.0,1.0,1.0,6.0,173,3.0,2,6.0,5.07,0.211937885
11678,90,655.4217077,0,1.0,2.0,4.0,1.0,0.0,7.0,157,2.0,1,6.0,2.03,0.724173406
14645,55,643.54711,0,0.0,0.0,2.0,1.0,0.0,0.0,133,3.0,2,5.0,6.180000000000001,0.554964619
17990,69,639.8697889,0,0.0,1.0,0.0,1.0,1.0,3.0,117,3.0,2,7.0,4.970000000000001,0.267917322
10027,87,665.4743767,0,0.0,2.0,2.0,2.0,0.0,7.0,175,3.0,2,7.0,5.51,0.162418699
12354,113,644.4979548,0,1.0,2.0,3.0,1.0,1.0,7.0,95,3.0,3,5.0,6.71,0.345325578
9823,109,646.9031996,0,0.0,1.0,2.0,1.0,1.0,0.0,120,2.0,1,7.0,1.4500000000000002,0.046469077
7538,71,658.1956936,0,1.0,1.0,0.0,1.0,1.0,5.0,122,0.0,4,7.0,7.25,0.146988923
8859,85,651.5046671,0,0.0,1.0,3.0,0.0,1.0,4.0,147,0.0,1,6.0,2.59,0.186750269
21645,79,669.8385422,1,0.0,3.0,0.0,1.0,1.0,3.0,107,1.0,1,5.0,6.15,0.897544998
1545,109,643.573543,0,1.0,1.0,5.0,1.0,0.0,5.0,175,3.0,3,6.0,4.19,0.519525535
14575,62,652.2341238,0,1.0,3.0,1.0,1.0,1.0,3.0,207,3.0,1,7.0,5.15,0.521714644
7477,109,647.176789,0,1.0,1.0,1.0,1.0,0.0,7.0,158,3.0,4,6.0,6.25,0.432507046
10286,87,648.2811338,0,0.0,0.0,2.0,0.0,1.0,7.0,199,3.0,2,7.0,5.45,0.828933192
2605,55,639.2460184,0,0.0,1.0,2.0,1.0,0.0,7.0,111,0.0,2,5.0,5.800000000000001,0.159361589
11720,62,644.6574725,0,0.0,1.0,4.0,1.0,1.0,6.0,100,3.0,2,7.0,6.140000000000001,0.093588883
5668,78,641.4956313,1,1.0,3.0,2.0,1.0,0.0,7.0,85,3.0,2,5.0,6.11,0.499683519
3178,55,648.2898758,0,0.0,2.0,0.0,0.0,0.0,7.0,104,2.0,3,5.0,5.2700000000000005,0.345174362
2800,73,650.2616276,0,1.0,3.0,2.0,1.0,0.0,0.0,96,3.0,1,5.0,6.17,0.247175816
5340,74,648.5025475,0,1.0,1.0,0.0,1.0,0.0,2.0,70,3.0,3,5.0,6.73,0.350859904
13357,79,695.9306248,0,1.0,1.0,3.0,1.0,0.0,6.0,255,0.0,4,1.0,5.94,0.756684502
2901,120,644.5720741,0,1.0,0.0,0.0,2.0,0.0,7.0,233,3.0,1,9.0,4.050000000000001,0.640590249
1282,71,651.5886918,0,1.0,2.0,2.0,1.0,1.0,1.0,145,3.0,3,5.0,6.220000000000001,0.379879434
2567,119,646.739159,0,1.0,1.0,4.0,1.0,1.0,3.0,125,1.0,3,7.0,5.2700000000000005,0.553780389
10206,70,645.3901788,0,1.0,3.0,3.0,1.0,1.0,3.0,179,0.0,2,6.0,5.28,0.496823819
6176,126,649.5066253,0,0.0,3.0,0.0,1.0,1.0,0.0,157,1.0,3,7.0,6.71,0.133644698
11389,77,653.1739971,0,0.0,2.0,4.0,1.0,0.0,3.0,402,3.0,2,8.0,4.630000000000001,0.416165897
13595,86,644.3336132,0,1.0,1.0,2.0,1.0,0.0,5.0,265,3.0,1,0.0,4.17,0.180791018
2472,95,652.55502,0,1.0,2.0,0.0,1.0,0.0,5.0,164,0.0,1,6.0,3.13,0.181124547
7688,93,651.7535862,0,1.0,2.0,2.0,1.0,1.0,7.0,126,3.0,2,7.0,6.03,0.439551766
21817,73,653.177504,0,0.0,1.0,0.0,1.0,0.0,3.0,95,3.0,4,5.0,6.86,0.128942169
11894,87,648.814725,0,1.0,2.0,1.0,0.0,0.0,8.0,159,3.0,2,5.0,5.8500000000000005,0.773423357
5588,75,645.1560147,0,1.0,1.0,1.0,1.0,1.0,4.0,73,1.0,3,5.0,5.98,0.283707622
15356,98,642.1311662,0,0.0,3.0,1.0,2.0,0.0,7.0,121,0.0,1,6.0,0.6900000000000004,0.305774937
5220,91,696.2387889,0,1.0,1.0,2.0,1.0,1.0,0.0,156,3.0,3,7.0,6.74,0.528357352
14711,95,664.0840232,0,1.0,2.0,2.0,1.0,1.0,0.0,72,1.0,4,5.0,6.630000000000001,0.80599464
11234,70,648.3019757,0,0.0,1.0,0.0,0.0,1.0,1.0,92,2.0,2,5.0,5.62,0.67850741
6374,66,658.3899236,0,1.0,1.0,0.0,1.0,1.0,3.0,192,3.0,3,6.0,5.930000000000001,0.325358779
15838,96,654.4199529,0,0.0,1.0,4.0,1.0,1.0,0.0,157,3.0,2,6.0,2.1100000000000003,0.247702073
14029,96,649.2276159,0,0.0,2.0,4.0,1.0,1.0,6.0,123,2.0,3,7.0,6.300000000000001,0.622591779
10742,104,656.8769488,0,0.0,2.0,1.0,1.0,0.0,0.0,211,0.0,3,9.0,5.5600000000000005,0.688354315
22299,117,652.4873985,0,0.0,3.0,1.0,1.0,0.0,3.0,146,2.0,1,5.0,6.08,0.278961255
10312,71,647.8379559,0,1.0,1.0,4.0,1.0,1.0,5.0,211,3.0,1,9.0,5.0600000000000005,0.256357084
6321,80,643.9838832,0,0.0,2.0,0.0,1.0,0.0,0.0,125,0.0,1,6.0,4.11,0.37587101
15020,91,638.7710022,0,0.0,3.0,0.0,1.0,0.0,4.0,168,3.0,3,7.0,6.1000000000000005,0.187434575
19326,86,669.4573407,0,1.0,1.0,2.0,2.0,1.0,0.0,77,3.0,1,5.0,6.11,0.254831366
14662,78,656.8294185,0,0.0,3.0,2.0,2.0,1.0,0.0,153,3.0,2,5.0,6.23,0.245039239
7916,57,645.9903472,0,0.0,1.0,3.0,1.0,0.0,3.0,168,2.0,2,7.0,5.7,0.175411968
4127,69,660.5962742,0,1.0,2.0,1.0,2.0,1.0,7.0,98,2.0,2,5.0,6.25,0.289165935
16972,59,647.6905319,0,1.0,3.0,0.0,1.0,1.0,2.0,160,0.0,4,2.0,6.24,0.375565362
7198,81,644.2596237,0,0.0,2.0,2.0,1.0,1.0,3.0,183,2.0,2,6.0,4.92,0.115742102
22175,96,643.3806102,0,0.0,2.0,2.0,1.0,1.0,1.0,171,3.0,3,6.0,5.01,0.527686939
11506,71,644.4392892,0,0.0,3.0,3.0,1.0,1.0,7.0,104,3.0,3,6.0,4.6,0.237147345
3600,88,643.8076465,0,0.0,2.0,2.0,1.0,0.0,4.0,158,1.0,4,7.0,6.84,0.351034728
13295,107,676.0214534,0,0.0,1.0,0.0,1.0,1.0,0.0,140,3.0,2,5.0,6.08,0.309709494
21194,57,660.6630393,0,0.0,3.0,2.0,1.0,0.0,0.0,164,2.0,4,9.0,6.680000000000001,0.347463265
11891,76,650.700016,0,0.0,2.0,2.0,0.0,1.0,0.0,145,3.0,2,7.0,5.01,0.046483082
17411,70,639.4305655,0,1.0,1.0,0.0,1.0,1.0,4.0,98,1.0,1,5.0,5.300000000000001,0.287855003
9508,82,655.3549076,1,1.0,2.0,2.0,1.0,0.0,0.0,165,3.0,3,6.0,4.82,0.999365824
4295,94,652.5430353,1,0.0,1.0,4.0,1.0,0.0,7.0,206,3.0,1,6.0,2.03,0.499684331
8455,76,637.2468536,0,0.0,2.0,3.0,1.0,1.0,7.0,133,3.0,1,7.0,5.08,0.321475129
14585,113,660.664288,0,0.0,3.0,2.0,0.0,1.0,4.0,187,3.0,3,7.0,6.390000000000001,0.41417042
9055,81,637.4885031,0,1.0,3.0,2.0,1.0,0.0,2.0,135,3.0,3,7.0,6.51,0.206861995
19014,83,642.7567501,0,0.0,1.0,2.0,1.0,1.0,0.0,158,3.0,3,7.0,5.79,0.405532526
19092,55,640.4062962,0,0.0,1.0,1.0,0.0,1.0,6.0,137,3.0,3,5.0,6.62,0.459692268
16255,99,644.0374692,0,1.0,2.0,0.0,2.0,1.0,0.0,119,3.0,4,5.0,6.96,0.659806776
4094,137,646.9686058,1,0.0,2.0,0.0,1.0,1.0,7.0,105,3.0,2,7.0,6.15,0.999322499
8230,64,641.5710099,0,0.0,1.0,2.0,0.0,0.0,3.0,129,3.0,2,7.0,5.890000000000001,0.7329557
21364,73,649.167857,0,1.0,2.0,4.0,1.0,1.0,7.0,210,3.0,4,2.0,6.25,0.087007575
4040,66,633.7990649,0,0.0,3.0,2.0,1.0,0.0,3.0,195,3.0,2,7.0,2.0500000000000007,0.021990089
18723,60,656.5728375,0,0.0,2.0,4.0,1.0,1.0,2.0,167,3.0,4,9.0,5.42,0.707104022
12288,79,642.4294328,0,0.0,3.0,4.0,2.0,1.0,0.0,187,0.0,1,9.0,2.79,0.299815151
21746,79,644.5027412,0,1.0,2.0,0.0,1.0,1.0,3.0,152,3.0,4,6.0,6.8100000000000005,0.548004075
3403,77,643.056207,0,1.0,2.0,3.0,1.0,1.0,3.0,191,3.0,4,9.0,6.800000000000001,0.280759314
17895,89,642.1254734,0,1.0,2.0,2.0,1.0,0.0,8.0,186,3.0,2,7.0,5.3100000000000005,0.821028177
3915,144,646.9154685,0,0.0,3.0,1.0,0.0,1.0,8.0,201,3.0,2,7.0,5.74,0.02865379
21285,69,668.0055593,0,1.0,3.0,0.0,1.0,0.0,5.0,194,3.0,1,6.0,-0.7400000000000002,0.428445021
22151,61,654.670854,0,1.0,3.0,0.0,1.0,1.0,6.0,91,3.0,1,5.0,6.08,0.230192471
13168,84,654.7539601,0,1.0,2.0,0.0,1.0,1.0,3.0,188,2.0,4,7.0,7.1000000000000005,0.411654543
16747,88,643.13724,0,0.0,2.0,0.0,1.0,0.0,3.0,119,0.0,4,7.0,6.5600000000000005,0.804952011
12635,115,645.3580409,0,0.0,1.0,1.0,1.0,0.0,6.0,238,0.0,4,9.0,6.91,0.143549404
10329,96,644.3997259,0,0.0,2.0,2.0,0.0,1.0,1.0,172,3.0,3,7.0,6.28,0.165350818
2345,113,642.9351784,0,0.0,1.0,1.0,1.0,0.0,0.0,235,0.0,4,1.0,6.65,0.585286002
3077,122,655.9758231,0,0.0,1.0,3.0,0.0,0.0,3.0,136,3.0,2,7.0,5.460000000000001,0.244931982
20159,82,648.7626491,1,1.0,2.0,0.0,0.0,0.0,3.0,192,3.0,2,6.0,3.5,0.905772144
5606,79,658.7887585,0,1.0,1.0,2.0,1.0,1.0,1.0,150,2.0,1,7.0,2.1000000000000005,0.394695713
19917,73,644.1566329,1,0.0,2.0,0.0,1.0,0.0,2.0,95,0.0,4,4.0,6.75,0.499679557
14413,55,659.2331385,0,1.0,1.0,1.0,1.0,1.0,3.0,80,2.0,4,5.0,6.3100000000000005,0.063027176
6324,55,663.1332889,0,1.0,3.0,2.0,0.0,1.0,7.0,99,2.0,4,5.0,7.01,0.38898646
9746,84,679.340481,0,1.0,2.0,4.0,1.0,0.0,2.0,191,0.0,1,7.0,5.23,0.464946697
18311,56,654.0921398,1,0.0,1.0,2.0,1.0,0.0,7.0,91,3.0,3,4.0,5.76,0.499681187
20480,80,654.4139527,0,0.0,3.0,2.0,1.0,1.0,0.0,173,3.0,2,6.0,2.99,0.17447762
7896,98,642.3699769,0,0.0,3.0,4.0,1.0,1.0,6.0,178,2.0,2,9.0,4.720000000000001,0.419253312
